id,building_id,address,lat,lon,building_floors,material,accessible_entrance,temporary_closed,created_at,updated_at,hours_per_day,branch_count,branches_in_moll,country,region,district_area,city,living_area,title,content,extension,rating,rating_cnt,parking,free_parking,payed_parking,nearest_station,nearest_station_type,nearest_station_d,count_stations,all_stations,district
4504127920740004_7w9DiusddBdB9A824J7H19I3HG2IGHGJDpyofyf939-c17d04384566IA30A5022-d8d5048B995J28A376325152A6BCH5If8i3b78B8d33G4G1G77041275H692H2HG3G3979AdA,4504235283032342,"Каширское шоссе, 3а",55.451804,37.763324,3.0,Железобетон,"Пандус, Вызов персонала, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2026-01-14,12.0,1,166.0,Россия,Московская область,Домодедово городской округ,Домодедово,Северный м-н,Торговый Квартал,Торгово-развлекательные центры,торгово-развлекательный центр,4.7,62.0,441,331,110,Домодедово,"['suburban_train', 'aeroexpress']",1700.0,1,"{'Домодедово': {'distance': 1700, 'comment': None, 'route_types': ['suburban_train', 'aeroexpress']}}",
4504127916941825_7w9DiusddBdB9A824J7H19I3HG2IGHGJDpyofyf939-c17d04384566IA26C51A4-d8d5048B995J28A376325152A6BCH5If8i3b78B8d33G4G1G77041276H693H2HG3G3979A49,4504235282562694,"Верхняя Красносельская улица, 3а",55.785764,37.66591,4.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",unknown,,2026-01-22,,1,4.0,Россия,Москва,,Москва,,Тройка,Торгово-развлекательные центры,торгово-досуговый комплекс,4.5,156.0,1,1,0,Красносельская,['metro'],750.0,3,"{'Красносельская': {'distance': 750, 'comment': 'Сокольническая линия', 'route_types': ['metro']}, 'Митьково': {'distance': 1000, 'comment': 'D3 Ленинградско-Казанский диаметр', 'route_types': ['suburban_train', 'mcd']}, 'Комсомольская': {'distance': 1400, 'comment': 'Кольцевая линия', 'route_types': ['metro']}}",Красносельский
4504127908426193_7w9DiusddBdB9A824J7H19I3HG2IGHGJDpyofyf939-c17d04384566IA187363B-d8d5048B995J28A376325152A6BCH5If8i3b78B8d33G4G1G77041274H694H2HG3G3979A49,4504235282682133,"Мичуринский проспект, Олимпийская деревня проспект, 3 к1",55.677928,37.467093,3.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2026-01-19,12.0,1,173.0,Россия,Москва,,Москва,,Фестиваль,Торгово-развлекательные центры,торгово-развлекательный центр,4.7,127.0,633,2,631,Очаково,"['suburban_train', 'mcd']",1200.0,3,"{'Очаково': {'distance': 1200, 'comment': 'D4 Калужско-Нижегородский диаметр', 'route_types': ['suburban_train', 'mcd']}, 'Озёрная': {'distance': 1200, 'comment': 'Солнцевская линия', 'route_types': ['metro']}, 'Мичуринский проспект': {'distance': 1600, 'comment': 'Солнцевская линия', 'route_types': ['metro']}}",Тропарёво-Никулино
4504127908941275_7w9DiusddBdB9A824J7H19I3HG2IGHGJDpyofyf939-c17d04384566IA18C5149-d8d5048B995J28A376325152A6BCH5If8i3b78B8d33G4G1G77041276H695H2HG3G3979A1h,4504235282800307,"Багратионовский проезд, 5",55.743581,37.507621,7.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2025-07-17,12.0,1,159.0,Россия,Москва,,Москва,,Филион,Торгово-развлекательные центры,торгово-развлекательный центр,4.4,216.0,1501,1,1500,Фили,['metro'],440.0,3,"{'Фили': {'distance': 440, 'comment': 'Филёвская линия', 'route_types': ['metro']}, 'Багратионовская': {'distance': 800, 'comment': 'Филёвская линия', 'route_types': ['metro']}}",Филёвский парк
70000001046250330_7w9DiusddBdB9A824J7H19I3HGI2GHGJDpyofyf939-c17d04384566I21493525-d8d5048B995J28A37632515H2B6CAJ4f8i3b78B8d33G4G1GA20000041J685I1GJ0I1C4A9f2,4504235309696421,"Флотская улица, 7 ст1",55.854308,37.497606,7.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь",,,2026-01-14,12.0,1,107.0,Россия,Москва,,Москва,,Флотилия,"Аренда спортивных площадок,Бизнес-центры,Торгово-развлекательные центры",торгово-развлекательный центр,4.5,76.0,151,1,150,Речной вокзал,['metro'],1500.0,1,"{'Речной вокзал': {'distance': 1500, 'comment': 'Замоскворецкая линия', 'route_types': ['metro']}}",Ховрино
70000001024719734_7w9DiusddBdB9A824J7H19I3HGI2GHGJDpyofyf939-c17d04384566I212781B9-d8d5048B995J28A37632515H2B6CAJ4f8i3b78B8d33G4G1GA20000045J686I1GJ0I1C4A978,4504235301257840,"Хорошёвское шоссе, 27",55.777112,37.523658,4.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,2016-09-14,2026-03-10,12.0,1,262.0,Россия,Москва,,Москва,,Хорошо!,"Аренда помещений,Торгово-развлекательные центры",торгово-развлекательный центр,4.7,264.0,802,1,801,Хорошёвская,['metro'],60.0,3,"{'Хорошёвская': {'distance': 60, 'comment': 'Большая кольцевая линия', 'route_types': ['metro']}, 'Полежаевская': {'distance': 130, 'comment': 'Таганско-Краснопресненская линия', 'route_types': ['metro']}, 'Хорошёво': {'distance': 1100, 'comment': 'Московское центральное кольцо', 'route_types': ['mcc']}}",Хорошёвский
70000001007418793_7w9DiusddBdB9A824J7H19I3HGI2GHGJDpyofyf939-c17d04384566I210A51A9-d8d5048B995J28A37632515H2B6CAJ4f8i3b78B8d33G4G1GA200000A4J687I1GJ0I1C4A9da,4504235282812406,"Театральный проезд, 5 ст1",55.760177,37.624948,6.0,Железобетон,"Пандус, Вызов персонала, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,2015-03-31,2026-01-12,12.285714285714286,1,208.0,Россия,Москва,,Москва,,ЦДМ,"Интересные здания,Торгово-развлекательные центры",,4.8,1152.0,183,2,181,Лубянка,['metro'],10.0,3,"{'Лубянка': {'distance': 10, 'comment': 'Сокольническая линия', 'route_types': ['metro']}, 'Кузнецкий Мост': {'distance': 230, 'comment': 'Таганско-Краснопресненская линия', 'route_types': ['metro']}, 'Театральная': {'distance': 460, 'comment': 'Замоскворецкая линия', 'route_types': ['metro']}}",Мещанский
4504127913251710_7w9DiusddBdB9A824J7H19I3HG2IGHGJDpyofyf939-c17d04384566IA2356193-d8d5048B995J28A376325152A6BCH5If8i3b78B8d33G4G1G77041271H699H2HG3G3979Aeg,4504235282705018,"МКАД 2 километр, вл1",55.764248,37.844969,4.0,Металл,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2025-10-07,12.0,1,317.0,Россия,Московская область,Реутов городской округ,Реутов,,Шоколад,Торгово-развлекательные центры,торгово-развлекательный комплекс,4.7,171.0,1604,2,1602,Реутов,"['suburban_train', 'mcd']",1700.0,1,"{'Реутов': {'distance': 1700, 'comment': 'D4 Калужско-Нижегородский диаметр', 'route_types': ['suburban_train', 'mcd']}}",
70000001044514597_7w9DiusddBdB9A824J7H19I3HGI2GHGJDpyofyf939-c17d04384566I21476167-d8d5048B995J28A37632515H2B6CAJ4f8i3b78B8d33G4G1GA200000A8J689I1GJ0I1C4A985,70030076155889332,"Щёлковское шоссе, 75",55.811052,37.800964,6.0,Железобетон,"Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,2020-10-30,2026-01-14,12.285714285714286,1,331.0,Россия,Москва,,Москва,,Щёлковский,"Аренда помещений,Торгово-развлекательные центры",торгово-развлекательный центр,4.7,479.0,914,2,912,Щёлковская,['metro'],60.0,2,"{'Щёлковская': {'distance': 60, 'comment': 'Арбатско-Покровская линия', 'route_types': ['metro']}, 'Первомайская': {'distance': 1800, 'comment': 'Арбатско-Покровская линия', 'route_types': ['metro']}}",Гольяново
4504127908426608_7w9DiusddBdB9A824J7H19I3HG2IGHGJDpyofyf939-c17d04384566IA1873682-d8d5048B995J28A376325152A6BCH5If8i3b78B8d33G4G1G77041279H69BH2HG3G3979AdB,4504235282574140,"Щукинская улица, 42",55.809485,37.464669,6.0,Железобетон,"Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь, Доступный вход для людей с инвалидностью",,,2025-10-13,12.0,1,305.0,Россия,Москва,,Москва,,Щука,Торгово-развлекательные центры,торгово-развлекательный комплекс,4.5,235.0,766,26,740,Щукинская,['metro'],10.0,3,"{'Щукинская': {'distance': 10, 'comment': 'Таганско-Краснопресненская линия', 'route_types': ['metro']}, 'Стрешнево': {'distance': 1700, 'comment': 'Московское центральное кольцо', 'route_types': ['mcc']}}",Щукино
4504127909198624_7w9DiusddBdB9A824J7H19I3HG2IGHGJDpyofyf939-c17d04384566IA194A884-d8d5048B995J28A376325152A6BCH5If8i3b78B8d33G4G1G77041275H6A2H2HG3G3979A23,4504235282910058,"Советская улица, 9",55.751585,38.01193,8.0,Железобетон,"Пандус, Широкий лифт, Туалет для маломобильных людей, Автоматическая дверь",,,2026-02-12,11.0,1,172.0,Россия,Московская область,Балашиха городской округ,Балашиха,Железнодорожный м-н,Эдельвейс,Торгово-развлекательные центры,торгово-развлекательный центр,4.8,33.0,42,2,40,Железнодорожная,"['suburban_train', 'mcd']",340.0,1,"{'Железнодорожная': {'distance': 340, 'comment': 'D4 Калужско-Нижегородский диаметр', 'route_types': ['suburban_train', 'mcd']}}",
