title,lat,lon,avg_price,capacity
Кафе,55.875278,37.451512,550,60
Кафе 24,55.959173,37.336577,,
Узбекская кухня,55.865507,37.553353,500,
Узбекская кухня,55.865507,37.553353,350,50
Кафе-lounge на Новой,55.875378,37.512426,500,40
Кафе-бар,55.870662,37.535074,1355,100
Кафе-выпечка,55.809664,37.493203,500,
Кафе-пекарня,55.833444,37.522827,,40
Кафе-столовая,55.802609,37.558852,650,65
Кафетера,55.881363,37.433205,650,100
Кафетерий №1,55.812863,37.480279,900,150
Кашкадарья,55.872468,37.538299,1400,150
Кепи,55.835759,37.526132,1250,50
Кидбург Еда,55.777661,37.523513,1000,20
Киомей,55.805346,37.585578,1350,80
Концепт Еда,55.88335,37.444365,650,30
Корнер,55.803861,37.590616,1500,25
Корт,55.844599,37.474974,1500,100
Космик,55.889954,37.537469,1500,100
Кофейня,55.866692,37.482971,,
Крошка картошка,55.840723,37.485372,500,
Крошка картошка,55.805033,37.568092,,
Крошка картошка,55.805837,37.514778,300,
Крошка картошка,55.854092,37.496551,450,10
Крошка картошка,55.878599,37.478954,350,
Крошка картошка,55.825955,37.51657,450,
Крошка картошка,55.854213,37.477113,350,
Крошка картошка,55.838251,37.576775,300,
Крошка картошка,55.791641,37.561701,400,
Крошка картошка,55.840146,37.491505,450,
Крошка картошка,55.777116,37.524073,600,
Крошка картошка,55.890051,37.537376,650,
Крошка картошка,55.790741,37.530954,500,
Крошка картошка,55.908908,37.540073,300,
Крошка картошка,55.802025,37.531682,350,
Крошка картошка,55.82335,37.497596,650,
Крошка картошка,55.864125,37.544908,400,
Крошка картошка,55.880341,37.448811,380,
Крошка картошка,55.910912,37.396994,400,
Крутые желтки,55.802465,37.59159,1400,45
Крутые желтки,55.804584,37.519808,700,
Культура еды,55.790562,37.558751,500,20
Культурная точка,55.893863,37.476287,550,
Культурные люди,55.886473,37.451435,1500,40
Кухня Востока,55.807534,37.58902,400,28
Кухня Фёдора,55.811203,37.497836,,
Кушай город,55.898405,37.539159,450,80
Лаваш,55.794775,37.569441,1250,40
ЛавЛаваш,55.846156,37.475328,1000,50
Лагманная,55.890277,37.445013,1000,25
Лаззат,55.832238,37.487625,500,250
Лаззат,55.786202,37.49968,500,50
Легенда,55.866671,37.494689,1500,150
Легенда,55.860248,37.44837,1800,330
Лес,55.795513,37.559745,1450,56
Лицей,55.821548,37.497939,950,42
Ломи,55.807992,37.496374,1350,85
Лотос,55.794655,37.491836,1000,45
Лукум,55.793109,37.494911,500,30
Луна,55.841264,37.518172,1000,50
Ля Бутен,55.770907,37.517972,900,25
М2 органик клуб,55.797236,37.522081,1550,55
Магия кофе,55.906593,37.358846,1600,24
Мазза,55.849689,37.525299,350,22
Максима пицца,55.805779,37.514025,1500,160
Маленький француз,55.879193,37.466046,600,
Мама дали,55.893349,37.481153,1000,50
Манас,55.841366,37.55047,500,80
Манас,55.8648,37.58511,450,40
Мангал,55.805702,37.549289,200,50
Мангал,55.899892,37.518119,,
Шашлык,55.838811,37.529539,700,30
Манжо,55.78431,37.559304,,45
Мано,55.886879,37.443163,1500,50
Марено,55.798614,37.527971,1300,88
Маркет-шаурма,55.925096,37.396322,400,15
Мархал,55.871661,37.509758,2000,200
Масала арт,55.807355,37.512634,1000,10
Мастер гурмэ,55.810584,37.529891,220,40
Мельница,55.803554,37.518049,,
"Мерси, Люси!",55.804004,37.4962,1000,8
Мидийное место,55.822716,37.497039,800,
Мии,55.791096,37.570648,,
Хинкальная,55.791891,37.570972,750,12
Мир,55.81652,37.500747,600,40
Мир бууз,55.91775,37.410393,,
Молоко и мёд,55.806217,37.545466,200,50
Мон Плезир Химки,55.920258,37.366436,500,25
Море лосося,55.808096,37.497238,1500,20
Море лосося,55.835589,37.490387,1500,25
Море море,55.82386,37.495222,1500,17
Моремания,55.888145,37.434061,950,150
Моремания,55.841209,37.485305,950,176
Мос Хинкали,55.886173,37.527114,1500,40
Мосплов,55.853051,37.584236,1000,70
Му-Му,55.854706,37.477772,450,80
Накта Уйгур Лагман,55.925404,37.397529,,
Натахтари Grand,55.777319,37.525872,3000,93
Наф-Наф,55.863166,37.533897,800,
Небо,55.808565,37.511981,1250,112
Нияма,55.79064,37.532207,1300,
Нияма,55.839553,37.491119,1300,
Ногбон,55.772887,37.52708,,10
Нугбари,55.840959,37.493535,1200,40
Оазис,55.888665,37.556541,700,40
Огни Востока,55.842598,37.494598,1000,120
Огни севера,55.815527,37.514002,1500,220
Однажды в Самарканде,55.840507,37.485876,1500,75
Однажды в Самарканде,55.777327,37.521978,700,
Однажды в Тбилиси,55.879179,37.478868,850,
Оливия,55.885924,37.493227,,
Олимп,55.80318,37.561571,2000,80
Острова,55.866466,37.543128,,
Ош,55.838767,37.486103,700,60
Ош,55.864358,37.474598,450,45
Паблик,55.8052,37.510782,700,40
Панорама,55.941854,37.346785,,
Панчо Пицца,55.863949,37.545704,1300,150
Папашвили,55.883439,37.558389,,
Папины Блины,55.819298,37.509092,250,9
Паццио,55.838661,37.572435,1450,35
Первая Лапшичная Стрит,55.79041,37.55332,1000,13
Первый нос,55.806229,37.544977,1500,45
Переговорка,55.778028,37.514689,,
Персоны,55.792419,37.541008,1500,140
Пироговый дворик,55.805144,37.511892,,
Пицца и Канноли,55.784206,37.512979,800,
Пицца Като,55.893979,37.476881,1500,80
Пицца Пи,55.839517,37.491314,1500,120
Пицца Рак и Бургер,55.938482,37.351141,1100,20
Пиццетория,55.872257,37.559144,1000,50
Плов мир,55.856608,37.558298,500,
Плов центр,55.80753,37.572647,500,100
Плов-центр,55.95813,37.338741,,
Плов&К,55.79347,37.492682,350,25
Пловная,55.772439,37.522524,350,30
Пловцентр,55.886479,37.52813,550,50
Под крылом,55.95423,37.407776,1000,100
Покровское-Стрешнево,55.813297,37.478667,900,150
Пончиковая,55.883828,37.56574,,
Прана,55.824197,37.500418,450,
Прана,55.814762,37.57498,750,25
Профессоре,55.835076,37.490686,1300,40
Профшинсервис,55.781587,37.511088,500,30
Пурмарили,55.806474,37.505525,500,15
Райхан,55.771348,37.517763,350,80
Ретро нью,55.884455,37.544928,1150,50
Романов,55.799175,37.51421,2000,60
Рохат,55.809598,37.569289,550,60
Русалочка суши,55.790856,37.525693,2600,65
Рыба,55.827561,37.524183,,
Рыбная мануфактура №1,55.824172,37.494999,1500,150
Рыбная мануфактура №1,55.911438,37.396208,1500,120
Садгури,55.8887,37.527523,,
Садовая Кухня,55.792038,37.569149,1200,40
Садовый пруд,55.837236,37.539241,600,
Сайёд,55.959173,37.336577,500,30
Самая Вкусная Шаурма,55.783261,37.569237,350,
Самая Вкусная Шаурма,55.932203,37.38408,350,
Самая Вкусная Шаурма,55.847046,37.498291,600,8
Самая Вкусная Шаурма,55.775811,37.525094,500,
Самая Вкусная Шаурма,55.867361,37.483864,550,
Самая Вкусная Шаурма,55.878982,37.542937,700,
Самса №1,55.866312,37.446232,400,10
Сафия,55.898512,37.540541,500,28
Сациви+,55.823392,37.520937,1500,25
Сварня,55.806166,37.528009,1150,
Сварня,55.81824,37.574077,1150,180
Сегодня,55.818797,37.522232,350,
Семья,55.885117,37.448967,800,10
Сербия,55.791678,37.561773,800,
Сербский Дворик,55.878973,37.478911,500,
Сира,55.932952,37.388188,1500,40
Сити,55.827273,37.522336,1000,
Сити,55.80015,37.575419,1000,40
Ситора,55.803068,37.519499,450,80
Сказка Пушкина,55.887188,37.447539,1550,150
Сливка,55.797566,37.569005,1500,30
Сокол,55.798122,37.518207,800,104
Соседи,55.804141,37.590633,1700,30
Стар Самарканд,55.848267,37.475801,800,80
Старая Арба,55.860878,37.448171,500,75
Старик Хинкалыч,55.792033,37.560221,750,
Старые друзья,55.866321,37.459322,400,80
Сундук,55.844407,37.57036,1500,50
Суши-тайм гранд,55.950117,37.331235,,
СушиСет,55.908374,37.395014,1100,16
Сытая столица,55.804336,37.551908,690,
Сытая столица,55.880152,37.433122,270,70
Тайм Авеню,55.811495,37.519562,,
Тандыр,55.880366,37.48992,500,
Тандыр,55.870552,37.54619,500,60
Ташкент,55.778015,37.51393,450,
Тбилисоба,55.867275,37.492875,1500,70
Твоя пицца,55.840358,37.547665,,
Шаурма и кофе,55.820381,37.495973,,
Тоша,55.802653,37.562129,1400,40
Три казана,55.790941,37.525725,600,50
Тын дыр,55.880395,37.489859,,36
У Мангала,55.789659,37.499914,1500,50
У фонтана,55.887599,37.436349,1500,70
У фонтана,55.887035,37.436105,600,80
Узбекская кухня,55.86825,37.550445,,
Фанцзеюань,55.80007,37.560842,1000,60
Фергана,55.864851,37.572335,650,30
Фрателли,55.896547,37.4805,1000,20
Халяль,55.883954,37.52005,,
Халяль,55.848341,37.568015,500,120
Халяль,55.803678,37.513411,,
Халяль кафе,55.891867,37.536171,500,48
Хватанули,55.880498,37.540638,1000,
Хинкали Gали,55.875591,37.532808,850,45
Хинкали Gали,55.857752,37.482486,850,56
Хинкали Gали,55.881507,37.54562,850,50
Хинкали Gали,55.799386,37.585812,850,50
Хинкальная на часовой,55.807874,37.529979,1050,40
Хлеб&молоко,55.787304,37.493685,400,15
Хумо,55.894878,37.500761,1250,39
Хурма,55.807901,37.522666,500,
ЦДР,55.804203,37.515558,650,40
Чайhouse,55.837127,37.537938,600,70
Чайкоффский,55.853825,37.498768,1300,40
Чайная пауза,55.81842,37.495001,,
Чайхана,55.90974,37.390673,600,30
Чайхана,55.777307,37.538175,200,
Чайхана,55.818069,37.503447,400,50
Чайхана,55.808136,37.530194,400,45
Чайхана,55.792691,37.590093,450,20
Чайхана,55.839995,37.488442,850,300
Чайхана №7,55.865864,37.467949,450,40
Чайхана халяль,55.77424,37.520189,550,20
Чайханчик,55.817862,37.574017,250,25
Чайханчик,55.958676,37.337937,500,60
Чайхона №1,55.790108,37.532072,1150,200
Чанчан&Чалэнд,55.776784,37.585619,1000,30
Чебуреки и манты,55.950863,37.330424,700,50
Чебуреки и манты,55.835712,37.490359,700,40
Чебуреки и манты,55.880319,37.448667,700,40
Чебурешная,55.87881,37.478969,400,
Чебурешная,55.790773,37.531791,350,
Четыре комнаты,55.875794,37.484552,1500,55
Чико,55.784282,37.596981,700,
Чинар,55.79387,37.579108,350,60
Чинар,55.89595,37.502073,1000,36
Чисто Ростовский Бар,55.866033,37.494064,650,104
Чито-ра,55.783503,37.596421,1200,80
Шантимэль,55.786514,37.570664,650,60
Шаровня,55.879383,37.580671,1300,100
Шаурма на углях,55.958186,37.338665,350,6
Шаурма,55.817874,37.573947,,
Шашлык-башлык,55.806339,37.561344,450,60
Шашлык-ян,55.892687,37.483587,700,
Швили,55.790827,37.529635,1500,
Швили,55.824006,37.495189,2000,121
Шереметьево,55.924337,37.396158,,
Шоколадница,55.788838,37.53354,,
Шоколадница,55.911509,37.397123,,
Шоколадница,55.909989,37.542656,,
Шоколадница,55.909989,37.542656,850,120
Шоколадница,55.909989,37.542656,850,60
Шоколадница,55.790698,37.529688,850,
Шоколадница,55.790811,37.558887,850,53
Шоколадница,55.911129,37.397293,850,32
Шоколадница,55.777647,37.523125,850,100
Шоколадница,55.855378,37.476733,850,75
Шоколадница,55.910531,37.542225,850,80
Шоколадница,55.840562,37.491429,850,43
Шоколадница,55.801655,37.531655,850,70
Шоколадница,55.790247,37.53387,900,54
Шоколадница,55.805234,37.516142,850,80
Шоколадница,55.818284,37.574114,950,85
Шоколадница,55.794767,37.494827,850,110
Шпинат,55.806574,37.588601,300,35
Штолле,55.792594,37.590726,350,10
Штолле,55.800873,37.532663,1100,20
Штолле,55.793802,37.492372,1100,12
Эйс,55.857395,37.504835,500,24
Эллилагер,55.859408,37.493034,900,40
Юг,55.846558,37.469525,2000,60
Юрта,55.807437,37.588978,900,74
Якитория,55.808401,37.51248,1450,140
Япона,55.76805,37.499547,1350,
Ярмарка морских блюд,55.853809,37.465015,2000,50
"Яхонт, ЗАО",,,,
#кстати,55.847951,37.638318,1300,40
1992,55.877823,37.73174,700,
36 параллель,55.928976,37.540519,,
777 Чайхана,55.879091,37.722439,400,18
Aliya uz-food,55.926287,37.52222,300,10
Atmosphere,55.941829,37.529518,600,
Aura,55.921663,37.534486,600,
Bakehouse,55.883534,37.635415,1500,10
Bakery mart,55.848059,37.636815,800,30
Baklava,55.887376,37.611537,1200,40
Bani,55.844862,37.63771,,
Bani,55.845037,37.66163,1000,
BBQ point,55.803031,37.595517,1000,25
Berry Present,55.84952,37.622493,,
Between,55.808709,37.647799,1300,25
Boltay,55.931355,37.517475,850,60
Brooms Pizza,55.809027,37.637905,1250,90
Burger club,55.878984,37.58211,600,36
Burger Club,55.882872,37.638699,480,20
Burger club,55.86359,37.601613,500,
Cafeteria de Madre,55.838016,37.620811,1400,
Coffee Way,55.848559,37.640175,450,3
Cosmos Food,55.822466,37.646451,,
Dan Toc Quan,55.878087,37.731584,1200,45
Dofamin Inside,55.807439,37.63561,1500,30
Dolce&gamarjoba,55.884203,37.689472,700,20
Drive,55.910459,37.578666,400,
Eat&Play,55.825963,37.596231,2000,34
Edge Vinogradovo-Moscow,55.943821,37.535937,1500,200
Family Villa,55.912494,37.584607,750,80
Family Villa,55.845734,37.667317,700,67
Fiesta fam,55.933375,37.556155,1200,150
Fresh fit,55.901912,37.566326,900,20
Gagawa,55.863473,37.601496,,
Gagawa,55.8454,37.659801,900,35
GuavaBar,55.888644,37.58797,1350,50
here sushi,55.881588,37.635513,,
HookahPlace Garden,55.847198,37.6389,2000,
HookahPlace VDNH,55.826457,37.627864,1650,150
Iq,55.924786,37.524488,1200,66
Iq,55.924786,37.524488,,
Izi Star,55.92619,37.521969,,
Kitchen,55.848322,37.636779,1100,70
Kitchen,55.826659,37.593564,1100,35
La Cà Quán,55.809931,37.636112,1150,40
La`room,55.860566,37.612674,2000,100
LaCus,55.814692,37.647462,300,40
Lounge,55.806477,37.629694,700,40
Mashkov,55.920243,37.550862,1500,35
Massimo Pizzeri,55.856159,37.643848,700,
Merenda,55.816283,37.60331,1400,22
Mezzo Forte,55.823959,37.632169,1500,120
Molinari,55.887924,37.588239,550,24
Mr.Hot,55.844224,37.637205,850,
Mr.Mangal,55.85568,37.619906,800,50
Ne.Be.Si,55.845114,37.639065,1350,40
Net Hue,55.878038,37.731679,700,
Omelette,55.844913,37.637412,450,
Pantenera,55.936523,37.512678,,
Pho Beo,55.808366,37.609782,500,45
Pho Dat Viet,55.877365,37.730521,550,
Pho Халео,55.8657,37.704558,550,
Pizza360,55.828574,37.622591,,
Pizzamore,55.852072,37.622891,1550,40
Ploff,55.837342,37.660343,,
Practika,55.875707,37.665521,750,
Pronto pizza,55.870663,37.59036,1100,82
Pushka,55.875571,37.665704,850,65
Relax Lounge,55.808494,37.644439,1550,90
RuNam,55.878035,37.731241,1000,
Select,55.87054,37.637978,,
Self,55.856462,37.667361,1500,50
Shallot,55.808772,37.629519,550,100
Siam Bangkok,55.844862,37.637659,800,
Subjoy,55.848507,37.590668,300,18
Taam Hummus Bar,55.799825,37.59471,1150,70
Taam Hummus Bar,55.854683,37.624827,1150,45
Terrasa,55.920437,37.554018,1300,25
The zavtrak,55.882738,37.636868,650,20
The Бык,55.826374,37.629548,1500,50
