address,lat,lon,year,total_apartments,inhab_count,under_24_num,between_25_34_num,between_35_44_num,between_45_54_num,between_55_64_num,over_65_num,men_num,women_num,with_children_num,with_pets_num,with_car_num,median_income_pop,avg_hcs_cost_pop
"Россия, Москва, улица Адмирала Макарова, 6Б к2",55.836191,37.491512,2018.0,135.0,802.4416267942585,91.95981043062201,222.5973072727273,255.9788789473684,140.8285055023924,68.76924741626796,22.38812138755981,382.9251443062201,419.5164824880383,244.1829870334929,175.814960430622,358.0494538755981,136482481.6516747,10503158.45311005
"Россия, Москва, Старый Петровско-Разумовский проезд, 2",55.801242,37.561438,2019.0,135.0,402.3574162679427,41.80493555023924,79.86794712918662,104.4117495215311,86.38613727272728,57.77852497607656,32.14835755980862,151.4070957416268,250.9503205263158,109.0388598086125,148.0675291866029,142.2735823923445,45443453.66555025,3423659.255023924
"Россия, Москва, Новокосинская улица, 15 к1",55.737935,37.852295,1997.0,135.0,309.1559808612441,24.36149129186603,54.22595904306221,99.51731023923446,60.22358507177035,50.51608727272728,20.31154794258374,147.7765588516747,161.3794220095694,86.06902507177035,86.65642143540671,136.2759563636364,34034363.62105264,3237172.275598087
"Россия, Москва, пос. Коммунарка, улица Александры Монаховой, 5 к2",55.575414,37.473237,2015.0,135.0,87.0,12.8412,21.7935,26.0652,15.2337,7.960500000000001,3.1059,50.55569999999999,36.4443,20.9409,13.3545,32.4162,9448026.0,1054962.0
"Россия, Москва, Зеленоград, 14-й микрорайон м-н, Зеленоград, к1408",55.98588,37.148468,1989.0,135.0,417.0,42.1587,71.76570000000001,147.4095,72.0159,57.8796,25.7289,168.2595,248.7405,183.8136,120.2211,188.484,46529277.0,4427289.0
"Россия, Москва, Ленинский проспект, 128 к1",55.666623,37.510234,2001.0,135.0,311.4291866028709,35.03578349282297,49.2058114832536,93.11732679425839,72.62528631578948,38.21236119617225,23.23261732057417,146.122574354067,165.3066122488038,107.8790702392345,67.54899057416269,159.2026001913876,46825869.63923445,3706630.178947369
"Россия, Москва, Цимлянская улица, 16",55.671508,37.771863,1999.0,135.0,306.8827751196173,56.22092440191389,86.57163086124405,102.2840289473684,37.10212751196173,17.98333062200957,6.751421052631581,156.2647090909091,150.6180660287082,101.1792509569378,57.32570239234451,136.0104459330144,26999546.55502393,3405478.155502393
"Россия, Москва, Вешняковская улица, 12 к2",55.734273,37.827491,1989.0,135.0,304.6095693779905,33.78120124401914,61.80528162679425,91.62655846889953,62.07943023923445,37.40605511961723,17.94150363636363,155.5336461244019,149.0759232535885,98.51073473684211,78.46742507177035,119.1023416267943,28772810.70430622,2738135.419138756
"Россия, Москва, Рязанский проспект, 97 к2",55.71481,37.809848,2013.0,135.0,351.0,52.1586,68.65559999999999,91.8567,69.3225,46.43730000000001,22.5342,173.6397,177.3603,90.207,63.25019999999999,112.3902,30615273.0,3679533.0
"Россия, Москва, улица Раменки, 7 к2",55.69178,37.495211,1985.0,135.0,306.8827751196173,20.89871698564594,42.19638157894737,96.11568516746415,67.97453468899522,44.52869066985647,35.16876602870815,138.3120667464115,168.5707083732058,115.7254944976077,75.86142200956938,137.2379770334929,40199188.47846891,3022795.33492823
"Россия, Москва, Задонский проезд, 12 к1",55.626267,37.747988,1997.0,135.0,306.8827751196173,35.29151913875599,70.09202583732059,99.61414880382777,57.23363755980862,27.49669665071771,17.15474712918661,176.5189722488039,130.3638028708134,86.47956602870816,63.55542272727274,152.7969337320575,27903316.3277512,2728801.636363637
"Россия, Москва, улица Перерва, 54",55.656956,37.746351,1996.0,135.0,327.3416267942584,41.34324746411485,69.36369071770336,108.0227368421053,61.50749167464116,32.73416267942584,14.37029741626795,192.0840666028708,135.2575601913876,95.15821090909094,69.98563980861245,162.4923835406699,35859293.19043063,3457382.262200958
"Россия, Москва, Зеленоградская улица, 33 к1",55.875965,37.49117,1986.0,135.0,315.9755980861244,34.06216947368421,69.38824133971292,89.92665521531102,73.8750948325359,35.13648650717703,13.55535315789474,147.7185921052632,168.2570059808612,102.4076913397129,78.86750928229667,139.5348241148325,35748531.24066986,3536714.869377991
"Россия, Москва, Большой Симоновский переулок, 11",55.728591,37.67431,1971.0,135.0,325.0684210526316,46.84235947368422,76.35857210526315,97.03292368421054,64.03847894736842,28.41098000000001,12.41761368421053,190.1325194736842,134.9359015789474,73.17290157894737,59.42250736842107,152.9121852631579,42427280.17894737,3668722.2
"Россия, Москва, Ясный проезд, 25",55.878849,37.617851,1998.0,135.0,306.8827751196173,41.73605741626795,60.14902392344499,84.30069832535887,65.88773181818183,37.22488062200958,17.58438301435407,141.1660765550239,165.7166985645933,103.9411959330144,76.50587583732059,114.9889758373206,27726858.73205742,2390923.700956938
"Россия, Москва, улица Маршала Захарова, 12 к1",55.62244,37.699964,1987.0,135.0,311.4291866028709,36.56178650717704,51.44810162679427,96.76104827751197,66.02298755980861,34.84892598086125,25.7863366507177,152.849444784689,158.5797418181818,81.34530354066987,74.33814684210527,122.0179553110048,32051669.02679426,2686699.592822967
"Россия, Москва, 1-я Фрунзенская улица, 5",55.72638,37.585153,1960.0,135.0,290.9703349282297,53.21847425837321,61.22015846889953,74.75027904306222,53.68402679425838,31.74486354066986,16.38162985645933,161.7213121531101,129.2490227751196,65.90478086124402,60.23085933014355,107.659023923445,35508273.85263158,3411045.236363637
"Россия, Москва, Скобелевская улица, 5 к1",55.549277,37.556628,2003.0,135.0,313.7023923444976,39.93431454545455,68.57534296650718,92.51083550239235,60.35634028708134,38.27169186602871,14.08523741626794,149.6674113875598,164.0349809569378,86.95830315789473,80.59014459330145,107.756771770335,31911062.15885168,3313952.072727273
"Россия, Москва, Дегунинская улица, 19 к1",55.868132,37.530588,2000.0,135.0,306.8827751196173,37.22488062200958,58.30772727272729,90.07009449760768,63.21785167464117,38.54447655502393,19.54843277511962,146.8434078947369,160.0393672248804,89.85527655502393,72.82328253588518,119.7763471291866,31347154.83014355,3024636.631578948
"Россия, Москва, улица Клары Цеткин, 18Б к1",55.821774,37.520015,2006.0,135.0,1.0,0.1249,0.2022,0.3085,0.1905,0.1116,0.0623,0.5766,0.4234000000000001,0.2608,0.2111,0.4323,116051.0,10184.0
"Россия, Москва, улица Авиаторов, 4",55.647012,37.39411,1986.0,135.0,309.1559808612441,36.91322411483254,68.81812133971293,109.9976979904306,57.00836287081341,24.36149129186603,12.05708325358852,155.1653867942584,153.9905940669857,107.8645217224881,74.25926660287082,132.9370717703349,45685834.2277512,2889062.641148326
"Россия, Москва, Коктебельская улица, 4 к4",55.565507,37.585064,1990.0,135.0,306.8827751196173,36.2428557416268,67.97453468899522,116.5233897129187,48.54885502392346,30.44277129186603,7.119680382775121,175.4448825358852,131.4378925837321,93.23098708133973,73.80530741626796,161.8499755980862,33368591.66985647,3245899.112440192
"Россия, Москва, Новокосинская улица, 51 к1",55.744487,37.877836,1987.0,135.0,309.1559808612441,32.64687157894738,53.26757550239235,95.96201645933016,63.03690449760767,42.75627215311006,21.48634066985646,139.4602629665072,169.6957178947369,92.62313186602873,83.44119923444978,111.8835494736842,32261354.0708134,3073010.449760766
"Россия, Москва, Нагорная улица, 7 к1",55.680965,37.610036,1940.0,135.0,306.8827751196173,26.63742488038278,61.56068468899522,89.11875789473686,72.57777631578949,35.8439081339713,21.14422320574163,134.1384610047847,172.7443141148325,90.03940622009571,73.49842464114835,108.4216844497608,28998887.83492824,3222576.021531101
"Россия, Москва, улица Трофимова, 13",55.703256,37.670836,1961.0,135.0,318.2488038277513,30.711009569378,61.23106985645934,94.71084401913879,71.06495789473685,41.94519234449762,18.58573014354067,164.4073320574163,153.841471770335,88.34586794258375,68.29619330143542,135.7967645933015,35209138.16267943,3134750.71770335
"Россия, Москва, Профсоюзная улица, 22/10 к1",55.68096,37.565362,1958.0,135.0,306.8827751196173,36.94868612440192,57.75533827751197,80.21915741626796,65.76497870813398,42.81014712918661,23.38446746411484,133.3098775119618,173.5728976076555,79.05300287081342,69.38619545454547,114.682093062201,42931979.5909091,3413150.224880383
"Россия, Москва, улица Трофимова, 9 к2",55.704301,37.666742,2004.0,136.0,313.7023923444976,32.75052976076555,66.97546076555025,95.61648918660289,63.80706660287082,37.36195492822967,17.19089110047847,167.1092644019139,146.5931279425837,77.42175043062201,61.70526057416269,122.3125627751196,34969660.48421053,3116946.970334928
"Россия, Москва, улица Брусилова, 37 к1",55.5016,37.598115,2009.0,136.0,313.7023923444976,33.72300717703349,50.60019588516747,116.3835875598086,60.7014129186603,35.41700009569378,16.87718870813397,161.9018046889952,151.8005876555024,75.88460870813398,72.52799311004786,138.311384784689,26634587.91961723,1848648.198086125
"Россия, Москва, Гарибальди улица, 7",55.67728,37.537389,2009.0,136.0,263.0,21.3819,51.0483,84.2915,51.6532,33.2432,21.3819,126.4504,136.5496,103.3064,73.6137,128.8174,48044577.0,3096299.0
"Россия, Москва, Комсомольский проспект, 27 ст5",55.725691,37.581052,1961.0,136.0,318.2488038277513,58.20770622009571,66.95954832535887,81.7581177033493,58.7169043062201,34.72094449760766,17.91740765550239,176.8826851674642,141.3661186602871,72.08335406698566,65.87750239234451,117.752057416268,38837174.5263158,3730830.727272728
"Россия, Москва, улица Трофимова, 34",55.7031,37.686038,1990.0,136.0,309.1559808612441,46.18790354066986,78.86569071770336,95.31278889952155,55.9881481339713,22.97028937799043,9.831160191387562,213.8431919617225,95.31278889952155,,,,32110176.79617225,
"Россия, Москва, Высоковольтный проезд, 1 к2",55.874428,37.589094,2010.0,136.0,327.3416267942584,30.96651789473685,70.90219636363638,103.7672956937799,76.8925481339713,30.96651789473685,13.81381665071771,180.6598438277512,146.6817829665072,105.9932187559809,78.00550966507178,172.803644784689,46826219.71291867,4094061.72631579
"Россия, Москва, Погонный проезд, 11",55.820388,37.71184,1998.0,136.0,309.1559808612441,50.11418449760767,58.12132440191389,84.46141397129188,63.28422928229666,38.33534162679427,14.80857148325359,168.7064187559809,140.4495621052632,67.7669910047847,54.5969462200957,99.0535762679426,29789342.8478469,2736339.586602871
"Россия, Москва, Зеленоград, 5А МЖК м-н, Зеленоград, к531",55.991677,37.256503,2002.0,136.0,337.0,15.3672,44.7536,109.0869,75.5217,67.13040000000001,25.1739,113.2657,223.7343,146.8309,121.657,192.9662,60282560.0,3837082.0
"Россия, Москва, улица Щорса, 10",55.644038,37.4036,1987.0,136.0,309.1559808612441,38.48991961722488,51.19623043062202,122.2402748325359,55.95723253588518,25.41262162679427,15.85970181818182,182.5566066985646,126.5993741626795,110.7396723444976,71.816934354067,165.0892937799043,30905395.93875599,2503854.288995216
"Россия, Москва, Нежинская улица, 1 к4",55.718264,37.477086,2008.0,137.0,356.8933014354067,48.10921703349283,66.1680180861244,120.3087319138756,76.19671985645934,36.08191277511962,10.02870177033493,140.3661354545455,216.5271659808613,140.3661354545455,106.2828251674641,218.5614577990431,68114871.04545455,4889438.229665072
"Россия, Москва, улица Твардовского, 12 к2",55.793075,37.397979,2012.0,137.0,1000.21052631579,96.22025263157894,193.7407789473685,310.5653684210527,186.7393052631579,132.1278105263158,80.8170105263158,495.9043789473685,504.3061473684211,320.1673894736842,251.4529263157895,452.2952,105010102.7368421,11351389.2631579
"Россия, Москва, Лухмановская улица, 15 к1",55.721006,37.891972,2007.0,137.0,313.7023923444976,31.65257138755981,57.47027827751197,96.46348564593303,50.16101253588518,61.86211177033493,16.06156248803828,153.933763923445,159.7686284210527,104.2433049760766,87.20926507177035,150.51440784689,33788884.67942584,3209175.473684211
"Россия, Москва, пос. Коммунарка, микрорайон Эдальго, 3",55.573063,37.487639,2011.0,137.0,343.254066985646,49.7375143062201,95.66490846889954,111.7978496172249,52.24326899521532,23.71885602870814,10.09166956937799,201.902042200957,141.352024784689,83.78831775119619,48.46747425837322,122.1641224401914,36967433.25215311,4081634.110526316
"Россия, Москва, Скобелевская улица, 25",55.54522,37.558067,1999.0,137.0,311.4291866028709,36.9043586124402,64.4035557894737,89.9718920095694,61.69412186602871,41.54465349282297,16.91060483253589,154.2820190430622,157.1471675598087,89.19331904306222,74.33814684210527,127.031965215311,34451853.76794259,3267203.596650718
"Россия, Москва, Щербаковская улица, 44а",55.782295,37.736047,1956.0,137.0,346.0,55.706,79.5108,91.4478,64.183,37.368,17.7498,223.9658,122.0342,65.1172,50.58519999999999,112.5538,34362644.0,3903918.0
"Россия, Москва, проезд Шокальского, 19",55.878902,37.644579,1966.0,137.0,322.7952153110048,26.27553052631579,53.64856478468901,97.74239119617226,81.79630755980862,39.09050057416268,24.24192066985646,156.5556794258373,166.2395358851675,99.90511913875599,81.92542564593303,137.7044388516746,32208829.37894737,3034597.819138756
"Россия, Москва, Уваровский переулок, 10 к1",55.827176,37.350081,1998.0,137.0,318.2488038277513,41.59511866028709,70.39663540669858,96.2066133971292,58.43048038277513,35.83481531100479,15.78514066985646,199.2237511961723,119.025052631579,79.33942679425839,60.56274736842107,165.5212028708134,30796618.49760766,3037366.583732058
"Россия, Москва, улица 50 лет Октября, 19",55.654253,37.413649,1968.0,137.0,325.0684210526316,52.82361842105264,76.58612,91.2467057894737,60.49523315789474,30.6214452631579,13.29529842105263,196.0162578947368,129.0521631578948,78.1789552631579,57.0820147368421,110.5232631578947,31645735.85789474,3102127.942105263
"Россия, Москва, улица Соловьиная Роща, 9",55.895784,37.397235,2003.0,137.0,318.2488038277513,24.02778468899522,43.31366220095694,101.9350918660287,85.8635272727273,41.97701722488039,21.16354545454546,142.0026162679426,176.2461875598086,142.9573626794259,93.02412535885169,210.2669846889953,60271231.46411484,4618108.392344498
"Россия, Москва, Нежинская улица, 3а",55.716521,37.474896,2021.0,137.0,315.9755980861244,42.59351062200957,58.58187588516746,106.5153741148325,67.46079019138757,31.94513296650718,8.878914306220096,124.2732027272727,191.7023953588517,124.2732027272727,94.09753311004786,193.5034562679426,60305522.77272727,4328865.693779904
"Россия, Москва, Коптевская улица, 18",55.830059,37.518998,1960.0,137.0,318.2488038277513,29.78808803827751,67.72334545454547,104.9266306220096,68.96451578947371,33.7661980861244,13.0482009569378,210.012385645933,108.2364181818182,96.52486220095696,73.03810047846892,225.6384019138757,42838198.48803829,3356570.133971293
"Россия, Москва, Щербинка, Новомосковский м-н, Индустриальная улица, 9",55.503025,37.558346,2003.0,137.0,309.0,36.8637,62.81969999999999,93.9051,64.89,37.0491,13.4415,167.478,141.522,90.66059999999999,63.7467,153.573,30996717.0,3077022.0
